,value(\)
39664,316.88382233279276
39665,337.3569469206989
39666,209.65448804833042
39667,329.76594616211696
39668,325.670779535237
39669,260.64620319673116
39670,331.60643142169323
39671,313.3527153470389
39672,202.17413473966445
39673,224.50064292003253
39674,317.21393348632944
39675,272.2981964135998
39676,277.32195653103895
39677,260.8948491315849
39678,260.8761319695026
39679,289.55917431346074
39680,232.85075838526038
39681,182.28148301779083
39682,216.18081213786985
39683,269.35518886804783
39684,250.37071489883314
39685,278.37431266825536
39686,312.34289209133294
39687,220.17302960236327
39688,178.2411044862907
39689,280.80945311910307
39690,182.42890384349545
39691,226.77110318650034
39692,250.5109694590353
39693,277.08395413070355
39694,229.38226075807043
39695,249.10461682269516
39696,247.49737690272218
39697,314.1007595850887
39698,262.3132100564513
39699,286.43341795584183
39700,212.97382704172534
39701,253.96638097260964
39702,220.78072381414364
39703,219.72312029840722
39704,330.03342282311115
39705,256.5573418576641
39706,258.66592277697623
39707,319.2215694625733
39708,302.9452639954061
39709,181.30514916083217
39710,322.15423773708847
39711,179.59958776587087
39712,216.65546125664696
39713,267.90513870552695
39714,299.60736229623524
39715,207.12199765482524
39716,270.9202263651487
39717,371.2359233497815
39718,251.22430200619416
39719,295.28347724522524
39720,238.11310309191825
39721,208.90612363378102
39722,284.83045321464067
39723,231.38765134048208
39724,197.26358789894613
39725,254.67434573020546
39726,226.7828903079582
39727,266.337505627486
39728,225.9825041970852
39729,188.89512376186966
39730,184.87405794953162
39731,237.83300551273018
39732,243.59558742107993
39733,186.56438599515332
39734,259.21144814468784
39735,238.42257640722835
39736,201.01162373886604
39737,172.60095443504377
39738,281.7579469008733
39739,350.2244515721748
39740,283.4611883778214
39741,264.864719272205
39742,220.09774456798908
39743,261.4070430181723
39744,234.872105078515
39745,256.5754498813879
39746,288.29648204545765
39747,265.74053283304033
39748,260.359666173035
39749,188.86099640325656
39750,268.0798687954265
39751,195.87483175162927
39752,252.25971432919667
39753,224.95260425485762
39754,247.54546145620074
39755,288.6075017402715
39756,330.1217535968344
39757,247.074195165976
39758,156.9409597273276
39759,251.42849932906267
39760,233.75319470037962
39761,245.87116457191797
39762,178.89947348619643
39763,215.84866872923166
39764,226.22511859138976
39765,261.86833799752833
39766,310.1274861284308
39767,200.42539239054122
39768,280.64129104309427
39769,274.73816812815437
39770,162.38940536936343
39771,312.96958581120475
39772,217.89935975048593
39773,296.7837639627723
39774,212.31299921273964
39775,292.61013248621066
39776,298.49893063237624
39777,203.15726566854028
39778,206.0433150556311
39779,184.19177660880646
39780,253.6215039153566
39781,253.78475331239272
39782,179.52858255553315
39783,358.2040154004256
39784,340.23939657297643
39785,284.3841216174559
39786,294.2603437654235
39787,218.0739901647217
39788,277.749739901013
39789,218.61373410122462
39790,187.49228292521198
39791,242.95274458195536
39792,206.92975170360646
39793,223.36890822340354
39794,219.33006042854677
39795,293.7125186390958
39796,285.3808011324787
39797,202.4292002371813
39798,242.0041503883566
39799,287.55795177787553
39800,202.73985920654243
39801,230.78757083368035
39802,350.2285768355567
39803,209.91460855903824
39804,215.25914497863656
39805,270.4124014290276
39806,218.9474099105214
39807,240.9380878110112
39808,267.0266134366532
39809,159.154342401343
39810,208.58827206090118
39811,179.6571109150102
39812,275.7503714921876
39813,306.62716599846783
39814,291.64442721391964
39815,243.28391664613824
39816,256.4758381865935
39817,266.9962548698262
39818,195.93887201026456
39819,208.27902082663238
39820,344.981685254254
39821,171.41249337507196
39822,273.51348060908913
39823,263.19553117677987
39824,296.2167490763344
39825,256.5623121399925
39826,360.43140822457326
39827,221.40001051458017
39828,250.40619603880543
39829,219.6687918418529
39830,344.86732067077054
39831,208.25296363522864
39832,290.46507260212314
39833,212.7208778351725
39834,260.93933400704384
39835,294.6829943402872
39836,255.60882264965574
39837,329.31224815817956
39838,237.30272144581727
39839,284.056422235049
39840,282.9498781112258
39841,252.48074664957295
39842,279.4082316005122
39843,300.4919290438676
39844,237.78468013452226
39845,286.16253102140445
39846,186.1560881166687
39847,253.22285471855403
39848,264.1532339560221
39849,217.6412046364243
39850,263.01604806608276
39851,342.70263204902193
39852,278.0118382897799
39853,341.7338495842311
39854,344.6472780881784
39855,261.6219082733563
39856,256.3004599269694
39857,233.34835596091773
39858,212.90089972834204
39859,279.56171654837834
39860,208.2692110783364
39861,189.5566993432768
39862,148.80545978724513
39863,196.79426841761907
39864,381.6721842201391
39865,268.5932592839526
39866,303.74362977951444
39867,234.61712855387592
39868,277.0089103767052
39869,195.41855041561772
39870,264.7306084752413
39871,202.43269012329512
39872,309.2407683747044
39873,255.8446229658781
39874,331.7399694711319
39875,275.9587444717953
39876,217.60019762334957
39877,291.5588679595845
39878,310.65702360808666
39879,261.1580360357657
39880,227.71672396233853
39881,258.51504453665433
39882,294.89986946311194
39883,261.72127350899774
39884,221.0158900008899
39885,257.6823794823827
39886,207.94877670317274
39887,209.81337537233128
39888,214.12924442735365
39889,250.9420185187311
39890,304.3244135115163
39891,149.04138143360328
39892,232.7054823721584
39893,239.91859253894464
39894,300.1461502791152
39895,306.0056039651837
39896,261.79590937185316
39897,257.69117607110485
39898,219.24713225048646
39899,201.59721788882732
39900,249.63096062427616
39901,90.75700688824563
39902,225.37147778707345
39903,205.50408324460108
39904,259.24044394985333
39905,161.66930851982306
39906,226.2708674459622
39907,159.49290239986715
39908,281.35741554591124
39909,288.2663191898338
39910,279.6001849841654
39911,311.3665556948905
39912,277.3410788568815
39913,268.8685955200498
39914,123.78632367434442
39915,154.8211177728307
39916,212.1975925339276
39917,260.6316537525567
39918,218.5536116607695
39919,311.89604874395553
39920,235.6476457735144
39921,298.2219187617865
39922,177.72334144584062
39923,278.6700211537233
39924,286.5436518520122
39925,157.6835371467799
39926,166.55682727517234
39927,206.04941326547356
39928,81.37177525568521
39929,362.7351736533641
39930,202.09573481573312
39931,240.79690231211129
39932,237.2932387264436
39933,254.65030937642095
39934,285.5834034248569
39935,273.1634968719416
39936,247.04265248951134
39937,198.7409029467683
39938,198.2963056225334
39939,197.98091652526898
39940,257.2378730278783
39941,180.37341018743905
39942,130.23418480780234
39943,241.33833407946616
39944,264.7917473868787
39945,270.1199298454095
39946,177.89151397620554
39947,168.2545159365613
39948,255.6183209070607
39949,263.6981100421599
39950,185.5174099232196
39951,225.19508964110935
39952,320.4769540696328
39953,280.66582965053243
39954,286.14863737534506
39955,178.34049025940715
39956,296.73858256546663
39957,243.88185493371228
39958,226.33189921848918
39959,222.02622496605386
39960,237.03104187812235
39961,274.98633108953925
39962,266.2399239751788
39963,186.92909541300787
39964,202.15889908290774
39965,273.6846000966725
39966,258.9722962085438
39967,211.64510026544406
39968,245.4544494119997
39969,240.14244500037952
39970,207.23537127160535
39971,291.4675802412513
39972,209.58531903780823
39973,372.21434268558477
39974,274.8680835521156
39975,305.9222264195731
39976,222.062866312838
39977,294.58276015531396
39978,192.2341163894803
39979,240.15321292681193
39980,274.59355676106065
39981,365.90357152508034
39982,394.5250913764803
39983,270.13109271114325
39984,236.76905782435796
39985,228.18467458635334
39986,236.10252003555289
39987,322.577062456299
39988,284.2801076668766
39989,230.3794126268398
39990,188.33645049362366
39991,243.96336190728294
39992,252.06893061917282
39993,263.51570937770293
39994,315.2537119830438
39995,393.24322392734894
39996,210.51063343612617
39997,169.73899493147545
39998,236.47222079080453
39999,200.05502116668325
40000,226.435361474321
40001,241.13578783691133
40002,212.20848419658876
40003,170.4356162341862
40004,263.33542735597354
40005,266.78753033876194
40006,232.5219695555259
40007,249.56421061713814
40008,291.77142648742745
40009,246.5379455880556
40010,147.0313503533733
40011,232.39464821890977
40012,260.24354843706277
40013,277.39205699219787
40014,356.3327293947699
40015,240.06171454688112
40016,279.87270916215715
40017,248.69847133606845
40018,195.35877364465068
40019,328.20134933867837
40020,236.83177802628478
40021,213.125295173381
40022,234.7735822127955
40023,232.96983904782496
40024,255.75572036365983
40025,297.382512879533
40026,262.22307769757566
40027,232.21471622728822
40028,277.9350471521481
40029,174.86415862892528
40030,176.64544818487713
40031,221.65378618194853
40032,272.2127027053872
40033,209.93252695947763
40034,297.0347267099863
40035,236.70428467244548
40036,220.6733702699238
40037,225.21540876752866
40038,251.557695006165
40039,219.90041415739097
40040,259.54775364636146
40041,201.5474192708112
40042,214.60461726464905
40043,279.361646212741
40044,283.7536414914228
40045,197.6213594140537
40046,229.7975940193707
40047,283.57692815676734
40048,192.4967750684685
40049,331.0754945575095
40050,226.23652346982004
40051,238.9977740153287
40052,252.14900961392382
40053,297.3721445512321
40054,190.8946409883048
40055,232.09226968407503
40056,247.02588917866439
40057,266.3429576251462
40058,231.5815951013698
40059,324.2247977987331
40060,260.31299258381995
40061,211.80388270244038
40062,214.27000267770376
40063,228.58410344007294
40064,297.90828553887906
40065,238.7800312814481
40066,308.56190734775
40067,232.24190959327717
40068,296.5040295025881
40069,313.3246370516616
40070,279.23465070130123
40071,189.49757107855177
40072,280.056797301411
40073,232.56503964848105
40074,209.88821915807605
40075,275.9117178160027
40076,209.44450434629294
40077,165.01628832168433
40078,230.3970476385562
40079,192.2485313682393
40080,206.53016900018787
40081,175.88336123345795
40082,265.98095028661317
40083,334.681177443071
40084,203.59279869044795
40085,280.5586484286175
40086,272.81069414511234
40087,265.4480653511104
40088,296.8502159714541
40089,191.06334809142476
40090,156.97471745394358
40091,268.16510704860633
40092,237.71560602913215
40093,310.0153256802235
40094,216.51072766773817
40095,276.98564354693326
40096,328.82442920081763
40097,227.76155084474723
40098,312.8170834731727
40099,316.92169045176786
40100,308.7820956692674
40101,261.234886089216
40102,270.72920826683605
40103,232.041915984255
40104,200.0442836772815
40105,354.74460548868865
40106,161.6159478251811
40107,265.8215263131708
40108,282.07477468847014
40109,282.63812986784023
40110,275.1251091392662
40111,322.9102250126259
40112,188.90184462085293
40113,297.0134702488774
40114,302.53043195016426
40115,310.12499320036295
40116,247.57168232008004
40117,256.35668551932196
40118,223.34300933336786
40119,291.8347826536391
40120,280.03548177014414
40121,254.09425822586988
40122,352.96830983910246
40123,293.03812511664836
40124,124.89432165836072
40125,210.87262554386925
40126,215.86745015499298
40127,211.55844423408328
40128,198.69137608697835
40129,300.889130355757
40130,357.9963096099625
40131,247.18496790798054
40132,245.75051318281612
40133,260.66151192513024
40134,269.3271597361553
40135,310.19049996534676
40136,204.52130733787396
40137,291.0946447806278
40138,327.3038686193895
40139,207.05857668655997
40140,302.92587154777533
40141,332.001609228798
40142,282.2532458621921
40143,191.07637915916996
40144,321.5429206747196
40145,335.2562486217739
40146,264.14946757946603
40147,166.65153448234855
40148,282.2379785044601
40149,164.67203916286883
40150,259.70236337706893
40151,286.61684792648396
40152,227.12527185513835
40153,244.57609862435274
40154,349.7831593038572
40155,265.96462284985716
40156,274.23683070432105
40157,266.1377021535611
40158,170.9801467231671
40159,247.4772325123116
40160,283.61339409914774
40161,302.17887991467546
40162,287.5956376416429
40163,309.09821738085117
40164,171.74226279974044
40165,247.2871948022371
40166,296.4442851157283
40167,252.52171271696275
40168,238.11241272029946
40169,338.2380032535465
40170,351.0095548391401
40171,194.34300093686002
40172,244.09803411043933
40173,229.73934584237136
40174,263.8976210697991
40175,249.7343916608216
40176,263.142041131962
40177,237.32182054250316
40178,261.1187758058337
40179,173.40604115097452
40180,277.9226280414521
40181,237.5267979795669
40182,257.8499099760701
40183,224.06527972743527
40184,172.26372958571812
40185,234.42468853870855
40186,262.7909066847831
40187,249.5961356359043
40188,255.52750353033227
40189,228.65732387315947
40190,260.3680305785307
40191,216.3249732009321
40192,244.8786173627477
40193,179.36707453666727
40194,221.78405133125315
40195,201.91560060795075
40196,261.8899733815459
40197,237.6386405040055
40198,312.1523691553055
40199,216.10969351262037
40200,285.20324548120857
40201,295.4783630073217
40202,387.2094098122213
40203,321.7175674884421
40204,244.20969963106216
40205,214.45895506743165
40206,229.8412729260642
40207,282.03334359407484
40208,294.4821437598778
40209,294.7681949309331
40210,246.18894210688185
40211,245.60194228238467
40212,177.0056772907776
40213,215.74994199141423
40214,251.8859112740141
40215,217.98470435762036
40216,302.9772003346851
40217,236.8826419733762
40218,211.86920236832287
40219,226.99450667836928
40220,210.76729005765262
40221,226.4631833491487
